,Local authority code,Local authority name,LSOA code,LSOA name,1996-03-01 00:00:00,1996-06-01 00:00:00,1996-09-01 00:00:00,1996-12-01 00:00:00,1997-03-01 00:00:00,1997-06-01 00:00:00,1997-09-01 00:00:00,1997-12-01 00:00:00,1998-03-01 00:00:00,1998-06-01 00:00:00,1998-09-01 00:00:00,1998-12-01 00:00:00,1999-03-01 00:00:00,1999-06-01 00:00:00,1999-09-01 00:00:00,1999-12-01 00:00:00,2000-03-01 00:00:00,2000-06-01 00:00:00,2000-09-01 00:00:00,2000-12-01 00:00:00,2001-03-01 00:00:00,2001-06-01 00:00:00,2001-09-01 00:00:00,2001-12-01 00:00:00,2002-03-01 00:00:00,2002-06-01 00:00:00,2002-09-01 00:00:00,2002-12-01 00:00:00,2003-03-01 00:00:00,2003-06-01 00:00:00,2003-09-01 00:00:00,2003-12-01 00:00:00,2004-03-01 00:00:00,2004-06-01 00:00:00,2004-09-01 00:00:00,2004-12-01 00:00:00,2005-03-01 00:00:00,2005-06-01 00:00:00,2005-09-01 00:00:00,2005-12-01 00:00:00,2006-03-01 00:00:00,2006-06-01 00:00:00,2006-09-01 00:00:00,2006-12-01 00:00:00,2007-03-01 00:00:00,2007-06-01 00:00:00,2007-09-01 00:00:00,2007-12-01 00:00:00,2008-03-01 00:00:00,2008-06-01 00:00:00,2008-09-01 00:00:00,2008-12-01 00:00:00,2009-03-01 00:00:00,2009-06-01 00:00:00,2009-09-01 00:00:00,2009-12-01 00:00:00,2010-03-01 00:00:00,2010-06-01 00:00:00,2010-09-01 00:00:00,2010-12-01 00:00:00,2011-03-01 00:00:00,2011-06-01 00:00:00,2011-09-01 00:00:00,2011-12-01 00:00:00,2012-03-01 00:00:00,2012-06-01 00:00:00,2012-09-01 00:00:00,2012-12-01 00:00:00,2013-03-01 00:00:00,2013-06-01 00:00:00,2013-09-01 00:00:00,2013-12-01 00:00:00,2014-03-01 00:00:00,2014-06-01 00:00:00,2014-09-01 00:00:00,2014-12-01 00:00:00,2015-03-01 00:00:00,2015-06-01 00:00:00,2015-09-01 00:00:00,2015-12-01 00:00:00,2016-03-01 00:00:00,2016-06-01 00:00:00,2016-09-01 00:00:00,2016-12-01 00:00:00,2017-03-01 00:00:00,2017-06-01 00:00:00,2017-09-01 00:00:00,2017-12-01 00:00:00,2018-03-01 00:00:00,2018-06-01 00:00:00,2018-09-01 00:00:00,2018-12-01 00:00:00,2019-03-01 00:00:00,2019-06-01 00:00:00,2019-09-01 00:00:00,2019-12-01 00:00:00,2020-03-01 00:00:00,2020-06-01 00:00:00,2020-09-01 00:00:00,2020-12-01 00:00:00,2021-03-01 00:00:00,2021-06-01 00:00:00,2021-09-01 00:00:00,2021-12-01 00:00:00,2022-03-01 00:00:00,2022-06-01 00:00:00,2022-09-01 00:00:00,2022-12-01 00:00:00
2508,E09000017,Hillingdon,E01002530,Hillingdon 029D,55830,62435,58874,59681,60742,64710,61333,62765,63148,67858,67258,68156,65629,68673,71109,76379,78274,86039,96398,107668,107765,112234,118008,121289,115525,123301,130089,137528,137014,152821,159418,161348,154262,164300,165673,166173,164246,178289,184161,189128,189178,192848,190702,192634,192950,195141,194626,205260,206454,205796,198023,207178,193692,181000,170317,186582,176467,171507,172242,196114,189233,187297,190420,209135,207536,202613,204071,210504,206932,200267,204036,207249,209194,213101,233774,243236,248191,249848,274144,277385,279760,279599,317428,323851,333422,332150,365854,367717,360006,339074,349631,351261,348109,339025,358076,379928,373914,370717,382869,404936,383210,380069,390645,412115,380058,384334,403571,429972
2509,E09000017,Hillingdon,E01002531,Hillingdon 029E,86261,87531,81961,82332,85078,89671,92663,96274,100613,105475,110621,112574,116670,124139,133918,134444,134960,138807,144379,141819,141751,149296,154905,154846,157854,172164,183630,183927,187241,199317,212456,209969,213220,222620,237127,232944,233728,234527,240802,235131,232240,235850,241793,242773,239502,243898,243005,251951,250489,259024,256987,260348,249443,249472,236798,240171,241950,253216,255674,265856,270462,277431,278679,279865,283292,285059,283581,280811,286121,282645,280951,283003,305064,313712,322764,329112,361165,364396,368511,367591,400696,410611,420448,422616,451439,463888,468481,456808,465779,466078,459302,448346,452921,445771,437426,430509,447037,440553,441721,434426,460060,461763,479324,484456,540619,538685,558950,561323
2510,E09000017,Hillingdon,E01002532,Hillingdon 028E,58271,52830,59584,56307,53793,52171,57520,57418,56546,58527,60806,61031,61624,68214,70905,74469,78389,83566,88103,90776,95299,100303,106465,105738,107270,112862,121957,128226,127149,138226,149401,156646,153619,160895,163101,164078,154136,158161,156893,162846,156959,164910,164764,176454,175215,187503,192652,209701,205786,212059,209907,215437,201133,198772,198356,204720,192723,188858,192045,202809,199349,197658,204566,218862,224222,216045,215243,237626,257878,247830,248915,269188,289069,271518,259543,284071,306870,298592,291075,338026,382025,400406,375327,380250,383793,362614,354099,352755,350193,336944,337822,339808,337263,332574,332218,339287,332283,339274,344434,353112,356157,348479,343151,341945,331729,337162,337584,339081
2511,E09000017,Hillingdon,E01002533,Hillingdon 005A,73794,74941,74719,76323,77305,79478,83124,84420,86027,88373,95088,96311,99397,104039,114145,113529,114449,116687,125360,124821,127395,131985,143048,143321,145632,147990,158030,158261,162593,166978,180052,184072,191730,197740,208872,210912,214226,215518,216833,216281,220057,224855,226374,233480,240487,246041,245438,249224,248871,251932,244496,250491,244387,249873,241716,249443,246438,262455,260095,282262,262743,262535,256205,259352,246254,240991,249758,251535,246414,243427,272344,276649,282587,293067,327262,323869,330976,344530,363761,361021,373989,395306,399977,404907,416504,424668,414070,413541,412416,397137,389406,405279,413587,413968,434287,456335,480000,452500,463056,466970,468539,435385,461280,461338,464661,434285,463450,456691
2512,E09000017,Hillingdon,E01002534,Hillingdon 005B,85518,94304,92699,93289,105899,114510,120680,119028,124480,130419,140993,141654,146437,157584,180696,183734,183876,179984,185070,181696,180939,179246,189098,201841,210972,210833,219213,235032,243334,240785,242958,257099,252853,249121,240931,267934,271639,280779,277876,315358,322146,327064,314467,343678,340652,340738,338516,358725,360970,357609,361159,360717,353167,330801,333904,325745,330936,316272,332451,327633,339697,319527,328524,340852,325917,310554,334222,373034,349722,349280,379641,424766,381031,360287,375053,434787,451214,442356,513150,528361,543084,540993,566203,571893,543030,495022,462316,426167,435212,430257,448911,484044,505504,520797,523875,548298,543193,547029,544392,538320,526483,567084,598854,595474,578891,645219,699551,682860
2513,E09000017,Hillingdon,E01002535,Hillingdon 007E,97637,92429,156055,154862,128926,120368,164980,161215,136919,122256,146299,142919,133660,123426,144149,153479,158097,161132,173458,183714,186169,186841,192538,202143,205789,210645,218962,229469,232022,230147,232121,233756,234310,231449,240705,243468,250312,254530,268459,276223,290049,297004,301363,296384,300029,298723,293982,286879,294174,300628,288112,263037,260873,249459,229596,213170,230801,234533,235405,238944,262094,271174,278854,278769,285737,286308,296629,298823,308795,313500,327536,318856,319887,322763,335806,334758,355632,369917,388748,389671,397491,401842,406793,404876,435461,431373,434098,438292,492099,482505,493009,501176,585067,522653,502455,479180,525602,462417,417182,392589,434628,400508,359161,362411,430537,436794,427413,426879
2514,E09000017,Hillingdon,E01002536,Hillingdon 009D,63441,64144,60974,62577,63871,65394,64731,67202,71121,71866,72024,74503,81380,84138,89123,93807,104670,105564,108080,108421,114957,113776,117564,118999,127045,129824,137341,145044,150386,154893,161883,169698,171646,171276,169065,172631,172617,172571,175065,185340,190287,190535,192799,201398,206802,206091,210283,219928,225040,222731,228555,228720,227164,215696,217884,209098,210976,204388,215222,213126,220260,216020,231394,229316,237157,232836,249195,254596,265730,258595,270346,268105,274618,266013,282807,284505,307240,311310,334198,338423,359370,376384,398558,378849,375886,373822,373725,337879,304713,311397,317874,305640,288091,310775,333125,347691,356509,388566,402891,405528,414900,435679,419368,387683,390134,403374,373741,330734
2515,E09000017,Hillingdon,E01002537,Hillingdon 009E,79016,78664,78987,80224,83131,82567,83952,89438,95533,99461,104771,114806,121182,122110,121427,127163,125656,126705,126337,136482,130474,137681,130991,142075,134896,146391,145099,167718,165617,184811,186747,203196,199318,212250,214562,220562,219526,223257,227272,224566,222949,225743,230324,230708,234298,247737,246574,242196,242878,250305,247273,238450,245453,254354,250671,243688,276777,295580,300885,307497,337394,353500,335056,328186,337700,337222,329840,336889,335012,350223,329814,331109,316694,350471,336833,349170,331956,397966,387500,414907,435027,482311,490000,514950,488051,478810,454330,429852,427471,425728,422497,427642,419410,426239,432381,446257,440000,429801,446497,455460,434919,406638,419437,425097,394629,360832,381900,392000
2516,E09000017,Hillingdon,E01002538,Hillingdon 005C,66084,65879,69976,73855,74688,74682,78295,84159,87232,91025,95971,102515,100354,96881,94924,98541,95839,101051,109562,121093,123918,130767,136443,144054,142137,145946,149931,155876,153529,162875,167330,177588,178002,186145,188522,196392,194969,201763,209203,221876,223265,226066,231801,241629,244042,243396,250520,253129,249128,241986,239340,232758,230547,226803,231719,228236,235455,233553,241343,232268,243881,237179,247137,242458,260971,256287,271306,272965,289153,274646,277592,276480,287619,278694,281859,295088,311733,314121,321813,352559,356582,358075,358099,389214,370314,362664,357255,392491,357248,347564,352963,378565,360165,359341,365798,379200,377945,381009,384126,390682,399873,399349,397186,394896,420589,422456,415908,404477
2517,E09000017,Hillingdon,E01002539,Hillingdon 005D,128405,133674,133038,140084,136582,143243,147858,160086,162771,167291,167962,175878,177213,181020,186195,196898,200024,205652,212423,220258,225487,235741,246704,248104,251727,262612,277352,279351,289349,306089,326843,330015,331160,331365,337568,332657,330337,332484,343115,350603,352662,351505,360595,364771,366236,365599,380039,381536,378046,374721,374614,360110,360239,365050,369173,363411,377468,398263,401809,401572,418566,428566,432111,420252,433662,432749,420868,422795,442822,450113,440180,461794,490468,499928,496700,510058,530116,539551,544157,565561,584122,586432,590934,594453,595679,586637,593129,600590,602350,596982,604185,611796,603576,600610,612398,635592,629076,633163,645185,657713,662402,663210,672020,679008,688892,688305,693070,694287
2518,E09000017,Hillingdon,E01002540,Hillingdon 020C,60822,60607,62177,60534,58073,58018,59687,60657,62404,64235,65878,66691,67626,69218,70563,74241,77368,79855,80277,86494,89418,95337,103110,114704,118994,125572,131054,138947,139537,144236,147773,151606,147825,149613,145377,143482,145538,156639,160705,162495,170040,178282,177605,170144,175495,181874,182522,177422,184690,182749,177505,171287,175787,171004,180677,192058,202252,205349,202096,203522,195089,180785,184207,189139,185398,185902,197050,203036,196241,202103,204908,203396,193521,204571,208822,206290,208101,221800,228059,229472,225851,236922,266557,287188,298969,338825,341539,350307,339705,359052,357657,370160,348428,359480,361835,368374,343022,359084,373299,382481,351384,371578,393861,400711,359874,380670,409944,414728
2519,E09000017,Hillingdon,E01002541,Hillingdon 023A,65505,63785,62733,59989,60177,62133,64196,65066,68112,72688,75202,75995,77023,80678,80191,79320,80503,87805,87267,91659,100128,110388,111213,116967,124539,130804,130651,138178,149576,157460,160408,170134,179182,183285,187179,201886,205762,206808,208290,223673,220574,220776,221393,237614,231215,232422,231207,242888,232507,236738,241614,247332,232150,233971,235577,234890,210117,212612,222360,223471,202213,206476,220245,218450,199144,200476,215656,210988,201355,206517,226384,222578,224834,238604,262082,265597,270897,278076,291086,291123,293990,306892,325802,320000,315734,345458,368188,369325,363122,372162,383731,345289,345820,362473,378123,340982,360230,381551,384437,383167,393851,402810,387187,395727,393584,395389,369110,395154
2520,E09000017,Hillingdon,E01002542,Hillingdon 020D,51713,52310,51853,50066,52105,53125,53899,54930,57588,58930,59684,61227,63009,64374,65873,69410,71971,73831,76769,81463,83599,85809,89254,94962,98185,102453,108932,118950,121669,124485,129067,137994,139908,143594,148178,155610,154676,155064,156526,160434,159392,161733,163723,169415,168142,171904,173732,183631,177859,184082,186078,201804,190427,196873,200628,217170,191409,191624,194050,214148,180402,180497,189327,218369,174250,169483,167967,187825,159154,167167,176325,206399,187579,200332,212555,242122,247292,248466,264868,293839,304142,280768,285458,292698,311139,281742,284117,287214,315003,281745,283774,281746,318931,275626,281666,274240,358255,281012,306795,294853,405843,280586,311994,277087,434412,271981,317945,270321
2521,E09000017,Hillingdon,E01002543,Hillingdon 020E,49268,50878,58218,59726,63153,61405,61982,58034,57878,56837,60475,63068,69904,73472,76828,76054,78302,78013,83106,81949,85045,86538,97871,99432,105632,106151,121056,121007,123983,122196,136497,139603,146348,146649,158585,161566,162500,161176,169243,171700,169237,170789,176666,179133,174099,169558,172702,175553,174173,177505,190463,197388,201195,197137,203577,201335,201662,193064,204192,203045,208308,204911,219475,219519,227948,218507,227891,225837,232480,213862,220771,224387,237031,220663,237767,249614,269877,251675,275876,291696,310914,299914,317185,328079,338854,326768,335190,342601,357456,354254,354407,353234,362749,362419,349324,343669,352145,362097,341630,344998,362465,399096,371681,373876,392542,444182,403910,405624
2522,E09000017,Hillingdon,E01002544,Hillingdon 023B,71594,68920,69285,70198,70842,67394,68855,68730,75855,77108,87648,96676,117912,123389,139914,131280,135326,128144,127995,124046,125729,120507,124626,134101,137215,143063,155660,162280,166252,174949,187300,191696,197155,206597,220660,227172,230415,230590,231759,227522,222044,217813,210970,211428,214487,221823,223241,235155,238430,244209,235518,238227,230717,226889,218929,229865,232672,232698,231095,238665,240460,233296,231309,237630,241415,235336,240217,244058,248424,248781,256514,252182,259479,268860,286962,269675,283862,298647,309133,306845,327128,344615,347490,349079,365786,380371,369342,379479,385279,396482,370176,388079,385715,397546,370838,406798,407378,418839,409681,439474,438799,442625,426760,445041,429983,420545,403694,416537
2523,E09000017,Hillingdon,E01002546,Hillingdon 023D,65189,65271,68516,69341,69220,70276,72723,74722,77517,81107,82876,84471,86925,90647,92874,97346,103941,111717,116178,120011,126659,135131,139568,142261,147248,155215,160593,165100,173590,183870,189341,192547,199639,207583,211340,214453,220958,226447,227635,227377,227105,227362,225676,226800,229351,234413,237604,242400,245060,248925,247836,248185,245502,244239,238228,236731,234768,238349,236407,237718,234983,240330,237053,237338,237184,248040,248506,250366,252860,263601,264985,269183,274782,284490,288159,293828,299173,302978,306537,306976,321628,330929,352279,360758,372153,382906,407706,409838,409099,411573,433338,427542,415626,413031,421437,418707,405668,406161,408288,412344,408566,414474,410914,417258,416591,421405,408783,417607
2524,E09000017,Hillingdon,E01002547,Hillingdon 023E,60448,60342,57153,55512,56874,56762,60418,67393,72678,69786,76736,89287,101199,99342,104751,109703,104198,87067,80436,81359,83456,79726,89196,95961,102527,99416,114036,120448,131578,133693,158591,167152,170945,165637,178560,185431,188679,189651,196092,204599,189939,195720,194653,204278,192852,213184,218426,234100,226606,249772,243973,249168,236295,249101,244259,246805,241108,250702,239809,247662,241994,250313,230392,230071,214787,206320,178313,180148,169997,170942,165594,179035,167864,191375,214762,246478,246402,271093,290831,313335,284597,315203,316897,328175,300244,336681,341977,352717,348777,410668,413154,414517,412508,421897,435671,427156,426696,399446,456328,417672,414476,338963,433937,369777,376330,275779,422315,336547
2525,E09000017,Hillingdon,E01002548,Hillingdon 025A,67033,63126,71912,71526,72181,68004,72660,70584,70640,72045,80602,84434,86926,89692,95631,97097,97489,100654,109062,113907,116585,122091,132896,138965,139338,143256,156229,163643,167757,172197,182495,185239,183741,182079,188266,191968,195199,197566,202292,206292,207210,208649,211560,216548,218625,223057,219948,221499,226164,233617,223973,232590,222868,227069,206677,215493,200257,197371,189294,216637,204891,207133,206802,226628,225943,225576,229650,241938,245338,243794,245672,250137,256923,266261,267724,270045,288069,303539,307567,311812,338303,351633,354302,352097,373412,377582,376785,367167,388470,390031,393150,382721,402724,407025,409576,387566,398824,400013,405503,379074,380720,386680,403943,390209,396461,421838,455912,443013
2526,E09000017,Hillingdon,E01002549,Hillingdon 025B,67358,64894,68136,68335,69896,70233,79010,81276,82758,80648,87744,88418,88495,86392,95309,97032,101172,109676,125341,135288,139671,144870,152104,153791,151724,157931,165551,171327,176498,185405,191389,194177,196347,199354,201899,203436,207468,211702,216724,219863,225534,227301,230270,232034,234977,237374,242924,246146,247032,243248,240202,235844,230567,224052,222007,224584,224207,223812,227854,233078,234792,237464,243402,248431,249063,248081,247366,243847,245602,246940,250076,257618,273801,285348,290573,299691,314713,326927,334568,346150,354572,368173,370302,380335,385069,388433,379455,384008,382369,373898,377101,395419,409903,415441,415356,429430,432289,428168,416524,422173,411357,421410,419699,437885,438593,446056,445669,466837
2527,E09000017,Hillingdon,E01002550,Hillingdon 022E,45444,44991,45482,44874,45994,46297,47720,49217,51242,52112,53590,55431,57166,59064,62058,66654,70156,71995,73248,76517,78307,79501,81866,87182,91468,95889,99497,104618,109021,114127,117190,121271,123393,127326,129486,132485,132724,133648,134796,136356,135877,134748,137017,142006,145555,146259,151532,159510,166039,169460,160926,155684,150761,140838,138103,136376,136659,136497,139538,139039,140840,140384,144624,136981,139403,142252,151981,142131,147417,152300,161663,146087,153142,164001,170827,162755,171725,185398,195154,197164,212170,235919,230264,229458,237657,251659,249572,238559,239559,261703,260799,237682,231023,262256,260505,227371,215012,260890,254071,214374,143334,231239,247497,228502,234969,338001,349986,324368
2528,E09000017,Hillingdon,E01002551,Hillingdon 025C,58902,58604,54981,57182,60158,60527,58811,60214,62873,65150,68581,73098,78436,83993,90181,92508,93895,95088,98380,100503,101141,107249,119264,127540,130261,135224,146843,147550,154468,160170,174392,171627,180083,181539,193274,188778,201013,204815,208706,197840,201194,203958,198510,200809,210153,227852,219923,227151,227342,236034,209636,209884,207755,215463,188382,197138,198749,208166,189370,201442,209894,225930,219938,235125,244816,251825,240808,241910,241829,241100,236901,237429,246813,252074,253150,254635,275963,290090,300771,304652,327582,345569,351796,346580,360862,376990,381876,375489,374879,399428,381746,366847,356754,407998,381612,371771,376835,424920,402175,390280,393124,436909,410961,381558,406794,462772,451655,434636
2529,E09000017,Hillingdon,E01002552,Hillingdon 025D,58637,62567,60143,64221,66343,68978,67000,71377,74032,77261,77223,82595,86588,89206,92148,100634,107863,111954,117365,122478,124637,125477,129010,130976,132696,139409,147901,155101,161146,171184,180601,184275,187012,190169,193029,190749,194528,196287,200753,202175,208267,209638,213221,213377,216317,218300,223211,229303,236764,238812,241240,242411,239835,231833,228245,224248,222034,222595,226762,231381,237481,238880,243589,247021,248397,241035,249866,252586,255047,246485,265543,268559,270841,264020,298659,300052,303988,297585,323152,331171,335777,331250,358240,375269,396789,399577,401564,413987,422493,413526,412238,403005,420282,418236,429011,400101,425171,422018,444738,405289,443061,444315,490079,407165,426762,407539,440300,338950
